SKA-B.ST,EKTA-B.ST,GETI-B.ST,ERIC-B.ST,TEL2-B.ST,HM-B.ST
,105.10867309570312,,,,
,107.50083923339844,,,,
,105.45040893554688,,,,
,104.08345794677733,,,,
,104.08345794677733,,,,
,108.3795928955078,,,,
,106.76853942871094,,,,
,102.86296844482423,,,,
,104.22991943359375,,,,
,103.79055023193358,,,,
,123.31840515136719,,,,
,120.48686218261719,,,,
,125.22236633300783,,,,
,124.83180236816406,,,,
,122.9766616821289,,,,
,120.48686218261719,,,,
,122.19555664062499,,,,
,124.34361267089844,,,,
,125.46646118164062,,,,
,126.73577880859375,,,,
,124.49006652832031,,,,
,124.34361267089844,,,,
,125.90583801269531,,,,
,125.02708435058594,,,,
,129.27439880371094,,,,
,128.78619384765625,,,,
,129.76258850097656,,,,
,131.5200958251953,,,,
,132.59413146972656,,,,
,132.15475463867188,,,,
,132.93585205078125,,,,
,131.5200958251953,,,,
,130.543701171875,,,,
,132.39886474609375,,,,
,131.03189086914062,,,,
,132.78941345214844,,,,
,130.8854522705078,,,,
,126.8822250366211,,,,
,128.98147583007812,,,,
,128.9326629638672,,,,
,125.36881256103516,,,,
,126.44285583496092,,,,
,127.02869415283202,,,,
,127.66334533691405,,,,
,129.1767578125,,,,
,128.24917602539062,,,,
,124.78299713134766,,,,
,125.61291503906251,,,,
,126.00348663330078,,,,
,134.98629760742188,,,,
,134.25399780273438,,,,
,138.20838928222656,,,,
,138.69659423828125,,,,
,133.47286987304688,,,,
,133.08233642578125,,,,
,134.59573364257812,,,,
,131.81300354003906,,,,
,131.0807342529297,,,,
,129.8602294921875,,,,
,127.8097915649414,,,,
,126.44285583496092,,,,
,123.1719436645508,,,,
,124.63652801513673,,,,
,126.05230712890624,,,,
,127.1263198852539,,,,
,122.9766616821289,,,,
,122.82914733886719,,,,
,121.1573257446289,,,,
,120.96064758300781,,,,
,119.04298400878906,,,,
,120.12474822998045,,,,
,123.07501220703125,,,,
,125.23852539062499,,,,
,123.37003326416016,,,,
,124.00925445556639,,,,
,121.84572601318358,,,,
,121.9440689086914,,,,
,120.71479797363281,,,,
,119.97723388671875,,,,
,124.35344696044922,,,,
,127.00867462158203,,,,
,127.25452423095703,,,,
,125.87775421142578,,,,
,125.77941131591795,,,,
,125.87775421142578,,,,
,126.5661392211914,,,,
,126.27111053466797,,,,
,125.97610473632814,,,,
,127.89376831054688,,,,
,127.549560546875,,,,
,127.00867462158203,,,,
,127.45122528076172,,,,
,127.549560546875,,,,
,128.77883911132812,,,,
,123.37003326416016,,,,
,123.51753997802734,,,,
,120.46894073486328,,,,
,120.5672836303711,,,,
,119.14131927490234,,,,
,119.38718414306639,,,,
,117.56785583496094,,,,
,118.99381256103514,,,,
,120.6656265258789,,,,
,123.37003326416016,,,,
,121.99324798583984,,,,
,121.99324798583984,,,,
,122.1407470703125,,,,
,122.927490234375,,,,
,122.28826904296875,,,,
,121.84572601318358,,,,
,130.9915313720703,,,,
,132.56500244140625,,,,
,130.4014892578125,,,,
,132.3683319091797,,,,
,134.23681640625,,,,
,132.26998901367188,,,,
,131.2373809814453,,,,
,136.74453735351562,,,,
,136.25283813476562,,,,
,137.67880249023438,,,,
,139.20309448242188,,,,
,139.3014373779297,,,,
,139.94065856933594,,,,
,140.48155212402344,,,,
,140.53070068359375,,,,
,140.62904357910156,,,,
,124.59930419921875,,,,
,119.09215545654297,,,,
,118.8462905883789,,,,
,121.35401916503906,,,,
,118.79713439941406,,,,
,119.82971191406249,,,,
,121.5998764038086,,,,
,124.74681091308595,,,,
,122.77997589111328,,,,
,118.01039123535156,,,,
,118.20706939697267,,,,
,116.3385772705078,,,,
,115.50267028808594,,,,
,116.5352554321289,,,,
,114.66676330566406,,,,
,114.42090606689453,,,,
,112.50324249267578,,,,
,112.60157775878906,,,,
,114.9617919921875,,,,
,115.15847778320312,,,,
,114.71593475341795,,,,
,118.10873413085936,,,,
,119.04298400878906,,,,
,119.78055572509764,,,,
,119.33800506591795,,,,
,120.46894073486328,,,,
,121.20650482177734,,,,
,120.86231231689453,,,,
,121.30484771728516,,,,
,122.7308120727539,,,,
,119.23966217041016,,,,
,114.47008514404297,,,,
,114.37174224853517,,,,
,113.28997039794922,,,,
,113.04412078857422,,,,
,107.09442901611328,,,,
,107.88116455078125,,,,
,110.63473510742188,,,,
,112.01152801513672,,,,
,111.51982116699219,,,,
,113.53582763671875,,,,
,114.47008514404297,,,,
,113.63417053222656,,,,
,110.73307800292969,,,,
,112.30654907226564,,,,
,109.35629272460938,,,,
,108.61872863769531,,,,
,109.89717864990234,,,,
,109.55298614501953,,,,
,108.56956481933594,,,,
,109.30712127685548,,,,
,114.02753448486328,,,,
,115.06013488769531,,,,
,114.81427764892578,,,,
,114.12588500976562,,,,
,115.2568130493164,,,,
,117.12531280517578,,,,
,116.58443450927734,,,,
,112.15904998779297,,,,
,113.97837066650392,,,,
,114.66676330566406,,,,
,113.04412078857422,,,,
,115.69935607910156,,,,
,107.48780059814453,,,,
,113.4868850708008,,,,
,106.54578399658202,,,,
,104.1659927368164,,,,
,109.07433319091795,,,,
,105.30630493164062,,,,
,100.34838104248047,,,,
,102.67861175537111,,,,
,104.26514434814453,,,,
,103.37271881103516,,,,
,102.08365631103516,,,,
,96.06473541259766,,,,
,87.57677459716797,,,,
,85.2564697265625,,,,
,81.3892822265625,,,,
,72.32620239257812,,,,
,75.00347900390625,,,,
,72.24687194824219,,,,
,71.37428283691406,,,,
,71.3346176147461,,,,
,69.25228118896484,,,,
,69.37127685546875,,,,
,65.4446029663086,,,,
,73.91273498535156,,,,
,78.51368713378906,,,,
,77.50227355957031,,,,
,76.35203552246094,,,,
,77.60143280029297,,,,
,81.50827026367188,,,,
,79.82257843017578,,,,
,80.23904418945312,,,,
,78.98965454101562,,,,
,84.32437896728516,,,,
,85.474609375,,,,
,84.74083709716797,,,,
,84.28471374511719,,,,
,87.08097839355469,,,,
,85.27629852294922,,,,
,86.08939361572266,,,,
,85.97040557861328,,,,
,88.84600067138672,,,,
,86.20838928222656,,,,
,86.54552459716797,,,,
,86.70417785644531,,,,
,85.55393981933594,,,,
,85.37545013427734,,,,
,83.98723602294922,,,,
,87.55694580078125,,,,
,89.61943817138672,,,,
,84.80033111572266,,,,
,87.75525665283203,,,,
,88.54853057861328,,,,
,88.60802459716797,,,,
,90.86883544921875,,,,
,91.2258071899414,,,,
,91.00765228271484,,,,
,88.78650665283203,,,,
,85.35562133789062,,,,
,88.6476821899414,,,,
,102.6290283203125,,,,
,99.20806884765625,,,,
,100.05091094970705,,,,
,99.95175170898438,,,,
,102.23239898681642,,,,
,101.68702697753906,,,,
,103.32313537597655,,,,
,102.0340805053711,,,,
,98.4643783569336,,,,
,99.15848541259767,,,,
,98.6230239868164,,,,
,91.97940826416016,,,,
,91.72159576416016,,,,
,91.74142456054688,,,,
,90.43253326416016,,,,
,87.95357513427734,,,,
,86.86283111572266,,,,
,83.65010070800781,,,,
,83.72942352294922,,,,
,83.94757843017578,,,,
,87.00164794921875,,,,
,88.052734375,,,,
,88.7071762084961,,,,
,85.03831481933594,,,,
,87.21980285644531,,,,
,84.1062240600586,,,,
,84.28471374511719,,,,
,85.95057678222656,,,,
,84.85983276367188,,,,
,85.93074798583984,,,,
,89.22280883789062,,,,
,86.9421615600586,,,,
,87.63626861572266,,,,
,89.24263763427734,,,,
,88.310546875,,,,
,87.25946807861328,,,,
,85.53411102294922,,,,
,85.3952865600586,,,,
,87.75525665283203,,,,
,84.52268981933594,,,,
,86.58518981933594,,,,
,84.38386535644531,,,,
,84.78050231933594,,,,
,84.83008193969727,,,,
,84.8796615600586,,,,
,85.2564697265625,,,,
