0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.6489342273222507,0.6428872673195603,0.6448986297472779,0.5849132585203056,0.5960049300370376,0.4810724627373656,0.49115512758769153,0.4931668118333976,0.5042583760774668,0.4946802145603437,0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884
0.6428872673195603,0.6448986297472779,0.5849132585203056,0.5960049300370376,0.4810724627373656,0.49115512758769153,0.4931668118333976,0.5042583760774668,0.4946802145603437,0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187
0.6448986297472779,0.5849132585203056,0.5960049300370376,0.4810724627373656,0.49115512758769153,0.4931668118333976,0.5042583760774668,0.4946802145603437,0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989
0.5849132585203056,0.5960049300370376,0.4810724627373656,0.49115512758769153,0.4931668118333976,0.5042583760774668,0.4946802145603437,0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831
0.5960049300370376,0.4810724627373656,0.49115512758769153,0.4931668118333976,0.5042583760774668,0.4946802145603437,0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025
0.4810724627373656,0.49115512758769153,0.4931668118333976,0.5042583760774668,0.4946802145603437,0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427
0.49115512758769153,0.4931668118333976,0.5042583760774668,0.4946802145603437,0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386
0.4931668118333976,0.5042583760774668,0.4946802145603437,0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683
0.5042583760774668,0.4946802145603437,0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749
0.4946802145603437,0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749
0.50980716183406,0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742
0.5067805709254933,0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386
0.5072848597133706,0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286
0.5229103030511724,0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286,0.5183765312301025
0.5234145918390498,0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286,0.5183765312301025,0.5183765312301025
0.5420667333580811,0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286,0.5183765312301025,0.5183765312301025,0.5254324978991989
0.5340017600225788,0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286,0.5183765312301025,0.5183765312301025,0.5254324978991989,0.5294617663870658
0.5284591960804286,0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286,0.5183765312301025,0.5183765312301025,0.5254324978991989,0.5294617663870658,0.5365241694159308
0.5284591960804286,0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286,0.5183765312301025,0.5183765312301025,0.5254324978991989,0.5294617663870658,0.5365241694159308,0.5546715930564337
0.535010659416322,0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286,0.5183765312301025,0.5183765312301025,0.5254324978991989,0.5294617663870658,0.5365241694159308,0.5546715930564337,0.5839044663992252
0.5284591960804286,0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286,0.5183765312301025,0.5183765312301025,0.5254324978991989,0.5294617663870658,0.5365241694159308,0.5546715930564337,0.5839044663992252,0.5874356679136576
0.5234145918390498,0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286,0.5183765312301025,0.5183765312301025,0.5254324978991989,0.5294617663870658,0.5365241694159308,0.5546715930564337,0.5839044663992252,0.5874356679136576,0.5955003194311717
0.520892504263686,0.5133320342613867,0.5022406845626433,0.5022406845626433,0.5108098394133602,0.5082938663797767,0.5123232421403063,0.515349833048873,0.515349833048873,0.5173676318363594,0.5198836048699429,0.5183765312301025,0.5188809272906427,0.5188809272906427,0.5178720278968996,0.5183765312301025,0.520892504263686,0.5279548000198884,0.5244237057781187,0.5254324978991989,0.5203880009304831,0.5183765312301025,0.5188809272906427,0.5334973639620386,0.5375267397225683,0.5309752763866749,0.5309752763866749,0.5385357463889742,0.5334973639620386,0.5284591960804286,0.5183765312301025,0.5183765312301025,0.5254324978991989,0.5294617663870658,0.5365241694159308,0.5546715930564337,0.5839044663992252,0.5874356679136576,0.5955003194311717,0.5939870239768883
